tindex	j	i	t	ostat	tstat	surv	diam	dnow	dlast	cones	trt	x	y	ice	nfert	height
12	1	12	3	2	0	1	17.64376989	0.830652266	0.751474454	0	0	5	14.12	0	0	NA
12	1	12	4	2	0	1	18.47442215	0.753185981	0.830652266	0	0	5	14.12	0	0	NA
12	1	12	5	2	0	1	19.22760813	0.726001176	0.753185981	0	0	5	14.12	0	0	NA
12	1	12	6	2	0	1	19.95360931	0.848954425	0.726001176	0	0	5	14.12	0	0	NA
12	1	12	7	2	0	1	20.80256373	0.4524713	0.848954425	0	0	5	14.12	0	0	NA
12	1	12	8	2	0	1	21.25503503	0.48515711	0.4524713	0	0	5	14.12	0	0	NA
12	1	12	9	3	1	1	21.74019214	0.578074645	0.48515711	1	0	5	14.12	0	0	NA
12	1	12	10	1	1	1	22.31826679	0.589128766	0.578074645	0	0	5	14.12	0	0	NA
12	1	12	11	1	1	1	22.90739555	0.401559422	0.589128766	0	0	5	14.12	0	0	NA
13	1	13	1	2	0	1	7.588972978	0.042710087	0.042710087	0	0	3.12	14.54	0	0	NA
13	1	13	2	2	0	1	7.631683065	0.052125451	0.042710087	0	0	3.12	14.54	0	0	NA
13	1	13	3	2	0	1	7.683808516	0.06571256	0.052125451	0	0	3.12	14.54	0	0	NA
13	1	13	4	2	0	1	7.749521076	0.08911746	0.06571256	0	0	3.12	14.54	0	0	NA
13	1	13	5	2	0	1	7.838638536	0.060348444	0.08911746	0	0	3.12	14.54	0	0	NA
13	1	13	6	2	0	1	7.89898698	0.076477388	0.060348444	0	0	3.12	14.54	0	0	NA
13	1	13	7	1	0	1	7.975464367	0.098258262	0.076477388	NA	0	3.12	14.54	0	0	NA
13	1	13	8	1	0	1	8.07372263	0.064965031	0.098258262	NA	0	3.12	14.54	0	0	NA
13	1	13	9	1	0	1	8.138687661	0.041864862	0.064965031	NA	0	3.12	14.54	0	0	NA
13	1	13	10	NA	0	0	NA	0.068687738	0.041864862	NA	0	3.12	14.54	0	0	NA
13	1	13	11	NA	0	0	NA	0.063335194	0.068687738	NA	0	3.12	14.54	0	0	NA
14	1	14	1	2	0	1	17.53722194	0.770074706	0.770074706	0	0	2.86	13.16	0	0	NA
14	1	14	2	2	0	1	18.30729665	0.776499073	0.770074706	0	0	2.86	13.16	0	0	NA
14	1	14	3	3	1	1	19.08379572	0.618185064	0.776499073	4	0	2.86	13.16	0	0	NA
14	1	14	4	3	1	1	19.70198078	0.580550074	0.618185064	2	0	2.86	13.16	0	0	NA
14	1	14	5	1	1	1	20.28253086	0.851834097	0.580550074	0	0	2.86	13.16	0	0	NA
14	1	14	6	3	1	1	21.13436495	0.811688795	0.851834097	3	0	2.86	13.16	0	0	NA
14	1	14	7	1	1	1	21.94605375	0.877997142	0.811688795	0	0	2.86	13.16	0	0	NA
14	1	14	8	1	1	1	22.82405089	0.732043324	0.877997142	0	0	2.86	13.16	0	0	NA
14	1	14	9	1	1	1	23.55609421	0.745980821	0.732043324	0	0	2.86	13.16	0	0	NA
14	1	14	10	1	1	1	24.30207504	0.684926236	0.745980821	0	0	2.86	13.16	0	0	NA
14	1	14	11	3	1	1	24.98700127	0.629843793	0.684926236	3	0	2.86	13.16	0	0	NA
15	1	15	1	2	0	1	8.214859013	0.050541	0.050541	0	0	0.68	11.66	0	0	NA
15	1	15	2	2	0	1	8.265400013	0.045139899	0.050541	0	0	0.68	11.66	0	0	NA
15	1	15	3	2	0	1	8.310539912	0.086501471	0.045139899	0	0	0.68	11.66	0	0	NA
15	1	15	4	2	0	1	8.397041383	0.05601393	0.086501471	0	0	0.68	11.66	0	0	NA
15	1	15	5	2	0	1	8.453055312	0.103583046	0.05601393	0	0	0.68	11.66	0	0	NA
15	1	15	6	2	0	1	8.556638359	0.064182474	0.103583046	0	0	0.68	11.66	0	0	NA
15	1	15	7	2	0	1	8.620820832	0.086442801	0.064182474	0	0	0.68	11.66	0	0	NA
15	1	15	8	2	0	1	8.707263634	0.06704984	0.086442801	0	0	0.68	11.66	0	0	NA
15	1	15	9	2	0	1	8.774313473	0.063662386	0.06704984	0	0	0.68	11.66	0	0	NA
15	1	15	10	1	0	1	8.837975859	0.058382845	0.063662386	NA	0	0.68	11.66	0	0	NA
15	1	15	11	2	0	1	8.896358704	0.079072646	0.058382845	0	0	0.68	11.66	0	0	NA
16	1	16	1	2	0	1	10.27189656	0.119379173	0.119379173	0	0	2.96	1.22	0	0	10.1
16	1	16	2	2	0	1	10.39127573	0.110162467	0.119379173	0	0	2.96	1.22	0	0	NA
16	1	16	3	2	0	1	10.5014382	0.129652646	0.110162467	0	0	2.96	1.22	0	0	NA
16	1	16	4	2	0	1	10.63109085	0.157493964	0.129652646	0	0	2.96	1.22	0	0	12.4
16	1	16	5	2	0	1	10.78858481	0.226057942	0.157493964	0	0	2.96	1.22	0	0	NA
16	1	16	6	2	0	1	11.01464275	0.123316584	0.226057942	0	0	2.96	1.22	0	0	NA
16	1	16	7	2	0	1	11.13795933	0.155427376	0.123316584	0	0	2.96	1.22	0	0	NA
16	1	16	8	2	0	1	11.29338671	0.204817204	0.155427376	0	0	2.96	1.22	0	0	NA
16	1	16	9	2	0	1	11.49820391	0.122903141	0.204817204	0	0	2.96	1.22	0	0	NA
16	1	16	10	2	0	1	11.62110706	0.158623306	0.122903141	0	0	2.96	1.22	0	0	NA
16	1	16	11	2	0	1	11.77973036	0.10806918	0.158623306	0	0	2.96	1.22	0	0	NA
17	1	17	1	2	0	1	13.66833913	0.296178015	0.296178015	0	0	6.13	1.16	0	0	10.2
17	1	17	2	2	0	1	13.96451715	0.331307611	0.296178015	0	0	6.13	1.16	0	0	NA
17	1	17	3	2	0	1	14.29582476	0.337642666	0.331307611	0	0	6.13	1.16	0	0	NA
17	1	17	4	3	1	1	14.63346742	0.317648161	0.337642666	2	0	6.13	1.16	0	0	12.3
17	1	17	5	1	1	1	14.95111558	0.255106493	0.317648161	0	0	6.13	1.16	0	0	NA
17	1	17	6	1	1	1	15.20622208	0.143223622	0.255106493	0	0	6.13	1.16	0	0	NA
17	1	17	7	1	1	1	15.3494457	0.193686151	0.143223622	0	0	6.13	1.16	0	0	NA
17	1	17	8	1	1	1	15.54313185	0.240471675	0.193686151	0	0	6.13	1.16	0	0	NA
17	1	17	9	1	1	1	15.78360352	0.257752835	0.240471675	0	0	6.13	1.16	0	0	NA
17	1	17	10	1	1	1	16.04135636	0.432221734	0.257752835	0	0	6.13	1.16	0	0	NA
17	1	17	11	1	1	1	16.47357809	0.217849044	0.432221734	0	0	6.13	1.16	0	0	NA
18	1	18	1	2	0	1	18.38180851	0.353990286	0.353990286	0	0	8.13	0.97	0	0	11.6
18	1	18	2	2	0	1	18.7357988	0.31748895	0.353990286	0	0	8.13	0.97	0	0	NA
18	1	18	3	3	1	1	19.05328775	0.752962102	0.31748895	2	0	8.13	0.97	0	0	NA
18	1	18	4	3	1	1	19.80624985	0.551927174	0.752962102	8	0	8.13	0.97	0	0	14
18	1	18	5	1	1	1	20.35817702	0.626809348	0.551927174	0	0	8.13	0.97	0	0	NA
18	1	18	6	3	1	1	20.98498637	0.573949581	0.626809348	2	0	8.13	0.97	0	0	NA
18	1	18	7	3	1	1	21.55893595	0.668324718	0.573949581	18	0	8.13	0.97	0	0	NA
18	1	18	8	3	1	1	22.22726067	0.600114865	0.668324718	11	0	8.13	0.97	0	0	NA
18	1	18	9	3	1	1	22.82737553	0.615895353	0.600114865	2	0	8.13	0.97	0	0	NA
18	1	18	10	3	1	1	23.44327089	0.429006161	0.615895353	1	0	8.13	0.97	0	0	NA
18	1	18	11	3	1	1	23.87227705	0.798514586	0.429006161	5	0	8.13	0.97	0	0	NA
19	1	19	1	2	0	1	3.088980371	0.027731754	0.027731754	0	0	7.82	5.88	0	0	NA
19	1	19	2	2	0	1	3.116712125	0.025192363	0.027731754	0	0	7.82	5.88	0	0	NA
19	1	19	3	2	0	1	3.141904487	0.025112703	0.025192363	0	0	7.82	5.88	0	0	NA
19	1	19	4	2	0	1	3.16701719	0.02873508	0.025112703	0	0	7.82	5.88	0	0	NA
19	1	19	5	2	0	1	3.195752271	0.025546273	0.02873508	0	0	7.82	5.88	0	0	NA
19	1	19	6	1	0	1	3.221298543	0.025118136	0.025546273	NA	0	7.82	5.88	0	0	NA
19	1	19	7	NA	0	0	NA	0.027392119	0.025118136	NA	0	7.82	5.88	0	0	NA
19	1	19	8	NA	0	0	NA	0.025069412	0.027392119	NA	0	7.82	5.88	0	0	NA
19	1	19	9	NA	0	0	NA	0.025596909	0.025069412	NA	0	7.82	5.88	0	0	NA
19	1	19	10	NA	0	0	NA	0.033072042	0.025596909	NA	0	7.82	5.88	0	0	NA
19	1	19	11	NA	0	0	NA	0.026945998	0.033072042	NA	0	7.82	5.88	0	0	NA
20	1	20	1	2	0	1	15.28664578	0.770867526	0.770867526	0	0	10.23	9.62	0	0	NA
20	1	20	2	2	0	1	16.05751331	0.767683742	0.770867526	0	0	10.23	9.62	0	0	NA
20	1	20	3	2	0	1	16.82519705	0.670242769	0.767683742	0	0	10.23	9.62	0	0	NA
20	1	20	4	2	0	1	17.49543982	0.849489966	0.670242769	0	0	10.23	9.62	0	0	NA
20	1	20	5	2	0	1	18.34492978	0.864467878	0.849489966	0	0	10.23	9.62	0	0	NA
20	1	20	6	2	0	1	19.20939766	0.698477471	0.864467878	0	0	10.23	9.62	1	0	NA
20	1	20	7	2	0	1	19.90787513	0.769922115	0.698477471	0	0	10.23	9.62	1	0	NA
20	1	20	8	1	0	1	20.67779725	0.682672886	0.769922115	NA	0	10.23	9.62	1	0	NA
20	1	20	9	NA	0	0	NA	0.374793395	0.682672886	NA	0	10.23	9.62	1	0	NA
20	1	20	10	NA	0	0	NA	0.449458564	0.374793395	NA	0	10.23	9.62	1	0	NA
20	1	20	11	NA	0	0	NA	0.719207569	0.449458564	NA	0	10.23	9.62	1	0	NA
21	1	21	1	2	0	1	14.83015757	0.456556153	0.456556153	0	0	11.62	3.71	0	0	NA
21	1	21	2	2	0	1	15.28671372	0.43023267	0.456556153	0	0	11.62	3.71	0	0	NA
21	1	21	3	2	0	1	15.71694639	0.308204855	0.43023267	0	0	11.62	3.71	0	0	NA
21	1	21	4	2	0	1	16.02515125	0.693303412	0.308204855	0	0	11.62	3.71	0	0	NA
21	1	21	5	2	0	1	16.71845466	0.397853269	0.693303412	0	0	11.62	3.71	0	0	NA
21	1	21	6	2	0	1	17.11630793	0.751614437	0.397853269	0	0	11.62	3.71	0	0	NA
21	1	21	7	2	0	1	17.86792237	0.476854295	0.751614437	0	0	11.62	3.71	0	0	NA
21	1	21	8	2	0	1	18.34477666	0.440985232	0.476854295	0	0	11.62	3.71	0	0	NA
21	1	21	9	2	0	1	18.78576189	0.345628818	0.440985232	0	0	11.62	3.71	0	0	NA
21	1	21	10	3	1	1	19.13139071	0.45744872	0.345628818	3	0	11.62	3.71	0	0	NA
21	1	21	11	1	1	1	19.58883943	0.483465482	0.45744872	0	0	11.62	3.71	0	0	NA
22	1	22	1	2	0	1	4.144199377	0.025415712	0.025415712	0	0	9.11	2.36	0	0	NA
22	1	22	2	2	0	1	4.169615089	0.027043931	0.025415712	0	0	9.11	2.36	0	0	NA
22	1	22	3	2	0	1	4.19665902	0.025488275	0.027043931	0	0	9.11	2.36	0	0	NA
22	1	22	4	2	0	1	4.222147295	0.025601125	0.025488275	0	0	9.11	2.36	0	0	NA
22	1	22	5	2	0	1	4.247748421	0.025601383	0.025601125	0	0	9.11	2.36	0	0	NA
22	1	22	6	1	0	1	4.273349804	0.025020767	0.025601383	NA	0	9.11	2.36	0	0	NA
22	1	22	7	1	0	1	4.298370571	0.032212785	0.025020767	NA	0	9.11	2.36	0	0	NA
22	1	22	8	NA	0	0	NA	0.025149792	0.032212785	NA	0	9.11	2.36	0	0	NA
22	1	22	9	NA	0	0	NA	0.027749615	0.025149792	NA	0	9.11	2.36	0	0	NA
22	1	22	10	NA	0	0	NA	0.045527979	0.027749615	NA	0	9.11	2.36	0	0	NA
22	1	22	11	NA	0	0	NA	0.025436615	0.045527979	NA	0	9.11	2.36	0	0	NA
23	1	23	1	2	0	1	16.21830542	0.667322379	0.667322379	0	0	11.38	1.69	0	0	12.3
23	1	23	2	2	0	1	16.8856278	0.780124238	0.667322379	0	0	11.38	1.69	0	0	NA
23	1	23	3	2	0	1	17.66575204	0.51432473	0.780124238	0	0	11.38	1.69	0	0	NA
23	1	23	4	3	1	1	18.18007677	0.693122939	0.51432473	3	0	11.38	1.69	0	0	14.5
23	1	23	5	1	1	1	18.87319971	0.593025501	0.693122939	0	0	11.38	1.69	0	0	NA
23	1	23	6	1	1	1	19.46622521	0.446137663	0.593025501	0	0	11.38	1.69	0	0	NA
23	1	23	7	1	1	1	19.91236287	0.657852245	0.446137663	0	0	11.38	1.69	0	0	NA
23	1	23	8	1	1	1	20.57021512	0.797654262	0.657852245	0	0	11.38	1.69	0	0	NA
23	1	23	9	1	1	1	21.36786938	0.725862103	0.797654262	0	0	11.38	1.69	0	0	NA
23	1	23	10	1	1	1	22.09373148	0.475669421	0.725862103	0	0	11.38	1.69	0	0	NA
23	1	23	11	1	1	1	22.5694009	0.775249339	0.475669421	0	0	11.38	1.69	0	0	NA
24	1	24	1	2	0	1	15.74273289	0.270383847	0.270383847	0	0	14.24	2.7	0	0	NA
24	1	24	2	2	0	1	16.01311674	0.278985712	0.270383847	0	0	14.24	2.7	0	0	NA
24	1	24	3	2	0	1	16.29210245	0.166794784	0.278985712	0	0	14.24	2.7	0	0	NA
24	1	24	4	2	0	1	16.45889723	0.232856085	0.166794784	0	0	14.24	2.7	0	0	NA
24	1	24	5	2	0	1	16.69175332	0.236324514	0.232856085	0	0	14.24	2.7	0	0	NA
24	1	24	6	2	0	1	16.92807783	0.169743051	0.236324514	0	0	14.24	2.7	0	0	NA
24	1	24	7	2	0	1	17.09782088	0.236155586	0.169743051	0	0	14.24	2.7	0	0	NA
24	1	24	8	2	0	1	17.33397647	0.362691893	0.236155586	0	0	14.24	2.7	0	0	NA
24	1	24	9	3	1	1	17.69666836	0.561964127	0.362691893	1	0	14.24	2.7	0	0	NA
24	1	24	10	1	1	1	18.25863249	0.196765426	0.561964127	0	0	14.24	2.7	0	0	NA
24	1	24	11	1	1	1	18.45539792	0.467861718	0.196765426	NA	0	14.24	2.7	0	0	NA
25	1	25	1	2	0	1	20.09107555	0.956822751	0.956822751	0	0	14.17	0.09	0	0	NA
25	1	25	2	2	0	1	21.0478983	0.883592201	0.956822751	0	0	14.17	0.09	0	0	NA
25	1	25	3	3	1	1	21.9314905	0.706498563	0.883592201	3	0	14.17	0.09	0	0	NA
25	1	25	4	3	1	1	22.63798906	0.623732528	0.706498563	1	0	14.17	0.09	0	0	NA
25	1	25	5	1	1	1	23.26172159	0.821145176	0.623732528	0	0	14.17	0.09	0	0	NA
25	1	25	6	3	1	1	24.08286677	0.573940114	0.821145176	4	0	14.17	0.09	0	0	NA
25	1	25	7	3	1	1	24.65680688	0.481177608	0.573940114	1	0	14.17	0.09	0	0	NA
25	1	25	8	1	1	1	25.13798449	0.51029316	0.481177608	0	0	14.17	0.09	0	0	NA
25	1	25	9	1	1	1	25.64827765	0.879334113	0.51029316	0	0	14.17	0.09	0	1	NA
25	1	25	10	3	1	1	26.52761176	0.798916783	0.879334113	3	0	14.17	0.09	0	1	NA
25	1	25	11	3	1	1	27.32652855	0.843702976	0.798916783	1	0	14.17	0.09	0	1	NA
26	1	26	1	2	0	1	18.256006	0.727980038	0.727980038	0	0	11.36	-1.84	0	0	11.1
26	1	26	2	2	0	1	18.98398604	0.778760602	0.727980038	0	0	11.36	-1.84	0	0	NA
26	1	26	3	2	0	1	19.76274664	0.731124227	0.778760602	0	0	11.36	-1.84	0	0	NA
26	1	26	4	2	0	1	20.49387087	0.618563651	0.731124227	0	0	11.36	-1.84	0	0	13.4
26	1	26	5	2	0	1	21.11243452	0.554659454	0.618563651	0	0	11.36	-1.84	0	0	NA
26	1	26	6	2	0	1	21.66709397	0.927856449	0.554659454	0	0	11.36	-1.84	0	0	NA
26	1	26	7	2	0	1	22.59495042	0.730499012	0.927856449	0	0	11.36	-1.84	0	0	NA
26	1	26	8	3	1	1	23.32544943	0.769208044	0.730499012	6	0	11.36	-1.84	0	0	NA
26	1	26	9	1	1	1	24.09465748	0.526044698	0.769208044	0	0	11.36	-1.84	0	1	NA
26	1	26	10	1	1	1	24.62070218	0.623571296	0.526044698	0	0	11.36	-1.84	0	1	NA
26	1	26	11	3	1	1	25.24427347	0.776599055	0.623571296	3	0	11.36	-1.84	0	1	NA
27	1	27	1	2	0	1	18.14243193	0.685924941	0.685924941	0	0	13.73	-2.86	0	0	NA
27	1	27	2	2	0	1	18.82835687	0.636826409	0.685924941	0	0	13.73	-2.86	0	0	NA
27	1	27	3	2	0	1	19.46518328	0.327104966	0.636826409	0	0	13.73	-2.86	0	0	NA
27	1	27	4	3	1	1	19.79228825	0.469252677	0.327104966	3	0	13.73	-2.86	0	0	NA
27	1	27	5	1	1	1	20.26154092	0.395514552	0.469252677	0	0	13.73	-2.86	0	0	NA
27	1	27	6	1	1	1	20.65705547	0.472235997	0.395514552	0	0	13.73	-2.86	0	0	NA
27	1	27	7	1	1	1	21.12929147	0.711617045	0.472235997	0	0	13.73	-2.86	0	0	NA
27	1	27	8	1	1	1	21.84090852	0.469476897	0.711617045	0	0	13.73	-2.86	0	0	NA
27	1	27	9	1	1	1	22.31038541	0.319056517	0.469476897	0	0	13.73	-2.86	0	1	NA
27	1	27	10	1	1	1	22.62944193	0.513747921	0.319056517	NA	0	13.73	-2.86	0	1	NA
27	1	27	11	1	1	1	23.14318985	0.332519122	0.513747921	0	0	13.73	-2.86	0	1	NA
28	1	28	1	2	0	1	15.13825243	0.289620195	0.289620195	0	0	11.19	-3.68	0	0	NA
28	1	28	2	2	0	1	15.42787263	0.258016106	0.289620195	0	0	11.19	-3.68	0	0	NA
28	1	28	3	2	0	1	15.68588873	0.19787791	0.258016106	0	0	11.19	-3.68	0	0	NA
28	1	28	4	2	0	1	15.88376664	0.210568231	0.19787791	0	0	11.19	-3.68	0	0	NA
28	1	28	5	2	0	1	16.09433487	0.193195926	0.210568231	0	0	11.19	-3.68	0	0	NA
28	1	28	6	2	0	1	16.2875308	0.178636994	0.193195926	0	0	11.19	-3.68	1	0	NA
28	1	28	7	2	0	1	16.46616779	0.36670052	0.178636994	0	0	11.19	-3.68	1	0	NA
28	1	28	8	2	0	1	16.83286831	0.193679527	0.36670052	0	0	11.19	-3.68	1	0	NA
28	1	28	9	2	0	1	17.02654784	0.362535662	0.193679527	0	0	11.19	-3.68	1	1	NA
28	1	28	10	2	0	1	17.3890835	0.270636436	0.362535662	0	0	11.19	-3.68	1	1	NA
28	1	28	11	2	0	1	17.65971994	0.177440249	0.270636436	0	0	11.19	-3.68	1	1	NA
29	1	29	1	2	0	1	9.034015881	0.154950914	0.154950914	0	0	11.23	-9.1	0	0	NA
29	1	29	2	2	0	1	9.188966795	0.156183975	0.154950914	0	0	11.23	-9.1	0	0	NA
29	1	29	3	2	0	1	9.34515077	0.133397309	0.156183975	0	0	11.23	-9.1	0	0	NA
29	1	29	4	2	0	1	9.47854808	0.168326267	0.133397309	0	0	11.23	-9.1	0	0	NA
29	1	29	5	2	0	1	9.646874346	0.115977085	0.168326267	0	0	11.23	-9.1	0	0	NA
29	1	29	6	2	0	1	9.762851431	0.150449259	0.115977085	0	0	11.23	-9.1	0	0	NA
29	1	29	7	2	0	1	9.91330069	0.105865781	0.150449259	0	0	11.23	-9.1	0	0	NA
29	1	29	8	2	0	1	10.01916647	0.083081676	0.105865781	0	0	11.23	-9.1	0	0	NA
29	1	29	9	2	0	1	10.10224815	0.163104689	0.083081676	0	0	11.23	-9.1	0	1	NA
29	1	29	10	1	0	1	10.26535284	0.124221934	0.163104689	NA	0	11.23	-9.1	0	1	NA
29	1	29	11	NA	0	0	NA	0.125310989	0.124221934	NA	0	11.23	-9.1	0	1	NA
30	1	30	1	2	0	1	5.782316436	0.02867143	0.02867143	0	0	9.11	-7.86	0	0	NA
30	1	30	2	2	0	1	5.810987866	0.028497018	0.02867143	0	0	9.11	-7.86	0	0	NA
30	1	30	3	2	0	1	5.839484884	0.025455571	0.028497018	0	0	9.11	-7.86	0	0	NA
30	1	30	4	2	0	1	5.864940455	0.026889842	0.025455571	0	0	9.11	-7.86	0	0	NA
30	1	30	5	2	0	1	5.891830297	0.034483857	0.026889842	0	0	9.11	-7.86	0	0	NA
30	1	30	6	1	0	1	5.926314155	0.025807684	0.034483857	NA	0	9.11	-7.86	0	0	NA
30	1	30	7	2	0	1	5.952121838	0.03102081	0.025807684	0	0	9.11	-7.86	0	0	NA
30	1	30	8	2	0	1	5.983142648	0.025768338	0.03102081	0	0	9.11	-7.86	0	0	NA
30	1	30	9	2	0	1	6.008910986	0.025030286	0.025768338	0	0	9.11	-7.86	0	1	NA
30	1	30	10	1	0	1	6.033941272	0.032381311	0.025030286	NA	0	9.11	-7.86	0	1	NA
30	1	30	11	NA	0	0	NA	0.048484937	0.032381311	NA	0	9.11	-7.86	0	1	NA
31	1	31	1	2	0	1	11.39583594	0.179855382	0.179855382	0	0	9.67	-6.11	0	0	NA
31	1	31	2	2	0	1	11.57569132	0.178884198	0.179855382	0	0	9.67	-6.11	0	0	NA
31	1	31	3	2	0	1	11.75457552	0.168981836	0.178884198	0	0	9.67	-6.11	0	0	NA
31	1	31	4	2	0	1	11.92355736	0.17270419	0.168981836	0	0	9.67	-6.11	0	0	NA
31	1	31	5	2	0	1	12.09626155	0.158485074	0.17270419	0	0	9.67	-6.11	0	0	NA
31	1	31	6	2	0	1	12.25474662	0.126031653	0.158485074	0	0	9.67	-6.11	1	0	NA
31	1	31	7	2	0	1	12.38077827	0.155419361	0.126031653	0	0	9.67	-6.11	1	0	NA
31	1	31	8	2	0	1	12.53619764	0.135542629	0.155419361	0	0	9.67	-6.11	1	0	NA
31	1	31	9	2	0	1	12.67174026	0.125643125	0.135542629	0	0	9.67	-6.11	1	1	NA
31	1	31	10	2	0	1	12.79738339	0.206950094	0.125643125	0	0	9.67	-6.11	1	1	NA
31	1	31	11	2	0	1	13.00433348	0.143454475	0.206950094	0	0	9.67	-6.11	1	1	NA
32	1	32	1	2	0	1	22.89443565	0.49554556	0.49554556	0	0	8.9	-6.31	0	0	NA
32	1	32	2	2	0	1	23.38998121	0.535729828	0.49554556	0	0	8.9	-6.31	0	0	NA
32	1	32	3	3	1	1	23.92571104	0.767423132	0.535729828	12	0	8.9	-6.31	0	0	NA
32	1	32	4	3	1	1	24.69313417	0.677125229	0.767423132	15	0	8.9	-6.31	0	0	15.2
32	1	32	5	3	1	1	25.3702594	0.94306586	0.677125229	8	0	8.9	-6.31	0	0	NA
32	1	32	6	3	1	1	26.31332526	0.801326525	0.94306586	18	0	8.9	-6.31	0	0	NA
32	1	32	7	3	1	1	27.11465178	0.767618435	0.801326525	4	0	8.9	-6.31	0	0	NA
32	1	32	8	3	1	1	27.88227022	0.840903147	0.767618435	4	0	8.9	-6.31	0	0	NA
32	1	32	9	3	1	1	28.72317336	0.66244756	0.840903147	14	0	8.9	-6.31	0	1	NA
32	1	32	10	3	1	1	29.38562093	0.534373119	0.66244756	9	0	8.9	-6.31	0	1	NA
32	1	32	11	3	1	1	29.91999404	0.606692156	0.534373119	12	0	8.9	-6.31	0	1	NA
33	1	33	1	2	0	1	20.70624075	0.653300513	0.653300513	0	0	8.2	-1.45	0	0	12.2
33	1	33	2	2	0	1	21.35954126	0.579452729	0.653300513	0	0	8.2	-1.45	0	0	NA
33	1	33	3	3	1	1	21.93899399	0.754528814	0.579452729	10	0	8.2	-1.45	0	0	NA
33	1	33	4	3	1	1	22.69352281	0.701410609	0.754528814	12	0	8.2	-1.45	0	0	14.5
33	1	33	5	1	1	1	23.39493341	0.848829111	0.701410609	0	0	8.2	-1.45	0	0	NA
33	1	33	6	1	1	1	24.24376252	0.772697401	0.848829111	0	0	8.2	-1.45	0	0	NA
33	1	33	7	1	1	1	25.01645993	0.768796533	0.772697401	0	0	8.2	-1.45	0	0	NA
33	1	33	8	3	1	1	25.78525646	0.797100119	0.768796533	17	0	8.2	-1.45	0	0	NA
33	1	33	9	1	1	1	26.58235658	0.640334035	0.797100119	0	0	8.2	-1.45	0	1	NA
33	1	33	10	1	1	1	27.22269061	0.771438045	0.640334035	0	0	8.2	-1.45	0	1	NA
33	1	33	11	3	1	1	27.99412866	0.776400091	0.771438045	27	0	8.2	-1.45	0	1	NA
34	1	34	1	2	0	1	3.363747714	0.038690929	0.038690929	0	0	5.3	-4.04	0	0	NA
34	1	34	2	2	0	1	3.402438643	0.036152185	0.038690929	0	0	5.3	-4.04	0	0	NA
34	1	34	3	2	0	1	3.438590828	0.025674583	0.036152185	0	0	5.3	-4.04	0	0	NA
34	1	34	4	2	0	1	3.464265411	0.025069326	0.025674583	0	0	5.3	-4.04	0	0	NA
34	1	34	5	2	0	1	3.489334737	0.026091376	0.025069326	0	0	5.3	-4.04	0	0	NA
34	1	34	6	1	0	1	3.515426113	0.025353054	0.026091376	NA	0	5.3	-4.04	0	0	NA
34	1	34	7	1	0	1	3.540779167	0.030450715	0.025353054	NA	0	5.3	-4.04	0	0	NA
34	1	34	8	NA	0	0	NA	0.026204945	0.030450715	NA	0	5.3	-4.04	0	0	NA
34	1	34	9	NA	0	0	NA	0.029075472	0.026204945	NA	0	5.3	-4.04	0	1	NA
34	1	34	10	NA	0	0	NA	0.02983358	0.029075472	NA	0	5.3	-4.04	0	1	NA
34	1	34	11	NA	0	0	NA	0.027012935	0.02983358	NA	0	5.3	-4.04	0	1	NA
35	1	35	1	2	0	1	2.8937109	0.027458439	0.027458439	0	0	4.47	-3.17	0	0	NA
35	1	35	2	2	0	1	2.921169339	0.027241032	0.027458439	0	0	4.47	-3.17	0	0	NA
35	1	35	3	2	0	1	2.94841037	0.026475567	0.027241032	0	0	4.47	-3.17	0	0	NA
35	1	35	4	2	0	1	2.974885937	0.028375585	0.026475567	0	0	4.47	-3.17	0	0	NA
35	1	35	5	2	0	1	3.003261523	0.026801903	0.028375585	0	0	4.47	-3.17	0	0	NA
35	1	35	6	1	0	1	3.030063426	0.028645015	0.026801903	NA	0	4.47	-3.17	0	0	NA
35	1	35	7	1	0	1	3.058708441	0.027511625	0.028645015	NA	0	4.47	-3.17	0	0	NA
35	1	35	8	NA	0	0	NA	0.025235012	0.027511625	NA	0	4.47	-3.17	0	0	NA
35	1	35	9	NA	0	0	NA	0.033460036	0.025235012	NA	0	4.47	-3.17	0	1	NA
35	1	35	10	NA	0	0	NA	0.027348897	0.033460036	NA	0	4.47	-3.17	0	1	NA
35	1	35	11	NA	0	0	NA	0.026598542	0.027348897	NA	0	4.47	-3.17	0	1	NA
36	1	36	1	2	0	1	13.67696429	0.716697596	0.716697596	0	0	3.68	-1.03	0	0	11.8
36	1	36	2	2	0	1	14.39366189	0.663691629	0.716697596	0	0	3.68	-1.03	0	0	NA
36	1	36	3	2	0	1	15.05735352	0.375046896	0.663691629	0	0	3.68	-1.03	0	0	NA
36	1	36	4	2	0	1	15.43240041	0.36105225	0.375046896	0	0	3.68	-1.03	0	0	13.6
36	1	36	5	2	0	1	15.79345266	0.347176539	0.36105225	0	0	3.68	-1.03	0	0	NA
36	1	36	6	2	0	1	16.1406292	0.519989238	0.347176539	0	0	3.68	-1.03	0	0	NA
36	1	36	7	2	0	1	16.66061844	0.544289093	0.519989238	0	0	3.68	-1.03	0	0	NA
36	1	36	8	2	0	1	17.20490753	0.479012247	0.544289093	0	0	3.68	-1.03	0	0	NA
36	1	36	9	2	0	1	17.68391978	0.552398798	0.479012247	0	0	3.68	-1.03	0	1	NA
